,Attendance,Date,Location,Losing_Fighter_Name,Losing_Pass,Losing_STR,Losing_Sub,Losing_TD,Method,Method_Detail,Round,Time,Weight_Class,Winning_Fighter_Name,Winning_Pass,Winning_STR,Winning_Sub,Winning_TD
741,USA,"January 18, 2020","Vegas,",Maycee Barber,1,0,0,16,U-DEC,,3,5:00,Women's Flyweight,Roxanne Modafferi,0,1,1,19
742,USA,"January 18, 2020","Vegas,",Andre Fili,0,0,3,49,U-DEC,,3,5:00,Featherweight,Sodiq Yusuff,1,0,0,73
743,USA,"January 18, 2020","Vegas,",Tim Elliott,0,0,3,47,U-DEC,,3,5:00,Flyweight,Askar Askarov,0,0,0,73
744,USA,"January 18, 2020","Vegas,",Nasrat Haqparast,0,0,0,7,KO/TKO,Punch,1,1:10,Lightweight,Drew Dober,0,1,0,13
745,USA,"January 18, 2020","Vegas,",Justin Ledet,0,0,0,44,U-DEC,,3,5:00,Light Heavyweight,Aleksa Camur,0,0,1,80
746,USA,"January 18, 2020","Vegas,",JJ Aldrich,0,0,0,58,S-DEC,,3,5:00,Women's Flyweight,Sabina Mazo,0,0,0,118
747,Korea,"December 21, 2019","Busan,",Frankie Edgar,0,0,0,9,KO/TKO,Punches,1,3:18,Featherweight,Chan Sung Jung,0,1,0,46
748,Korea,"December 21, 2019","Busan,",Aleksandar Rakic,1,0,1,75,S-DEC,,3,5:00,Light Heavyweight,Volkan Oezdemir,0,0,0,63
749,Korea,"December 21, 2019","Busan,",Dooho Choi,0,1,0,42,KO/TKO,Punches,2,4:32,Featherweight,Charles Jourdain,0,2,0,64
750,Korea,"December 21, 2019","Busan,",Mike Rodriguez,0,0,0,4,KO/TKO,Punch,1,1:04,Light Heavyweight,Da-Un Jung,0,1,0,5
751,Korea,"December 21, 2019","Busan,",Marc-Andre Barriault,0,0,0,51,U-DEC,,3,5:00,Middleweight,Junyong Park,0,0,5,77
752,Korea,"December 21, 2019","Busan,",Pingyuan Liu,0,0,0,25,S-DEC,,3,5:00,Bantamweight,Kyung Ho Kang,0,0,3,20
753,Korea,"December 21, 2019","Busan,",Tanner Boser,0,0,0,32,U-DEC,,3,5:00,Heavyweight,Ciryl Gane,0,0,0,65
754,Korea,"December 21, 2019","Busan,",Suman Mokhtarian,0,0,0,33,U-DEC,,3,5:00,Featherweight,SeungWoo Choi,0,1,0,95
755,Korea,"December 21, 2019","Busan,",Dong Hyun Ma,0,0,0,15,U-DEC,,3,5:00,Lightweight,Omar Morales,0,1,1,32
756,Korea,"December 21, 2019","Busan,",Matt Schnell,0,0,0,20,KO/TKO,Punch,1,4:17,Flyweight,Alexandre Pantoja,0,1,1,34
757,Korea,"December 21, 2019","Busan,",Said Nurmagomedov,0,0,0,55,U-DEC,,3,5:00,Bantamweight,Raoni Barcelos,0,0,2,42
758,Korea,"December 21, 2019","Busan,",Miranda Granger,0,0,0,4,SUB,Rear Naked Choke,1,3:43,Women's Strawweight,Amanda Lemos,1,0,1,8
759,Korea,"December 21, 2019","Busan,",Ryan Benoit,0,0,0,68,S-DEC,,3,5:00,Bantamweight,Heili Alateng,0,0,4,47
760,USA,"December 14, 2019","Vegas,",Colby Covington,0,0,0,143,KO/TKO,Punch,5,4:10,Welterweight,Kamaru Usman,0,2,0,175
761,USA,"December 14, 2019","Vegas,",Max Holloway,0,0,0,134,U-DEC,,5,5:00,Featherweight,Alexander Volkanovski,0,0,0,157
762,USA,"December 14, 2019","Vegas,",Germaine de Randamie,1,0,0,40,U-DEC,,5,5:00,Women's Bantamweight,Amanda Nunes,2,0,8,79
763,USA,"December 14, 2019","Vegas,",Jose Aldo,0,0,0,58,S-DEC,,3,5:00,Bantamweight,Marlon Moraes,0,0,1,59
764,USA,"December 14, 2019","Vegas,",Urijah Faber,0,0,0,18,KO/TKO,Kick,3,0:43,Bantamweight,Petr Yan,0,3,2,54
765,USA,"December 14, 2019","Vegas,",Mike Perry,0,0,0,5,KO/TKO,Punches,1,1:30,Welterweight,Geoff Neal,0,1,0,15
766,USA,"December 14, 2019","Vegas,",Ketlen Vieira,0,0,0,20,KO/TKO,Punch,1,4:51,Women's Bantamweight,Irene Aldana,0,1,0,26
767,USA,"December 14, 2019","Vegas,",Ian Heinisch,0,0,3,53,U-DEC,,3,5:00,Middleweight,Omari Akhmedov,0,0,2,55
768,USA,"December 14, 2019","Vegas,",Ben Saunders,4,0,0,12,KO/TKO,Punches,2,4:55,Welterweight,Matt Brown,0,0,2,30
769,USA,"December 14, 2019","Vegas,",Daniel Teymur,1,0,0,2,KO/TKO,Elbows,1,4:34,Featherweight,Chase Hooper,2,0,1,20
770,USA,"December 14, 2019","Vegas,",Kai Kara-France,0,0,0,82,U-DEC,,3,5:00,Flyweight,Brandon Moreno,0,0,0,91
771,USA,"December 14, 2019","Vegas,",Viviane Araujo,0,0,2,56,U-DEC,,3,5:00,Women's Flyweight,Jessica Eye,0,0,0,98
772,USA,"December 14, 2019","Vegas,",Oskar Piechota,0,0,0,8,KO/TKO,Punch,1,3:17,Middleweight,Punahele Soriano,0,2,1,26
773,USA,"December 07, 2019","Washington,",Alistair Overeem,0,0,2,74,KO/TKO,Punch,5,4:56,Heavyweight,Jairzinho Rozenstruik,0,1,0,89
774,USA,"December 07, 2019","Washington,",Marina Rodriguez,0,0,0,56,Women's Strawweight,M-DEC,,3,0,draw,3,Cynthia Calvillo,78,0
775,USA,"December 07, 2019","Washington,",Stefan Struve,0,0,0,53,KO/TKO,Punches,2,4:57,Heavyweight,Ben Rothwell,0,1,0,58
776,USA,"December 07, 2019","Washington,",Yana Kunitskaya,0,0,0,47,KO/TKO,Punches,3,0:33,Women's Bantamweight,Aspen Ladd,0,1,2,47
777,USA,"December 07, 2019","Washington,",Cody Stamann,0,0,5,41,Bantamweight,M-DEC,,3,0,draw,0,Song Yadong,30,0
778,USA,"December 07, 2019","Washington,",Ricky Simon,0,0,6,59,U-DEC,,3,5:00,Bantamweight,Rob Font,0,0,1,90
779,USA,"December 07, 2019","Washington,",Thiago Alves,0,0,0,13,SUB,Guillotine Choke,1,2:38,Welterweight,Tim Means,1,1,0,23
780,USA,"December 07, 2019","Washington,",Jacob Kilburn,0,0,0,3,SUB,Triangle Choke,2,3:18,Featherweight,Billy Quarantillo,5,0,1,74
781,USA,"December 07, 2019","Washington,",Matt Sayles,0,0,0,2,SUB,Twister,1,4:20,Featherweight,Bryce Mitchell,1,0,1,6
782,USA,"December 07, 2019","Washington,",Matt Wiman,0,0,0,10,U-DEC,,3,5:00,Lightweight,Joe Solecki,0,0,4,56
783,USA,"December 07, 2019","Washington,",Mallory Martin,0,0,0,9,SUB,Rear Naked Choke,2,1:16,Women's Strawweight,Virna Jandiroba,3,0,3,7
784,USA,"December 07, 2019","Washington,",Trevor Smith,0,0,0,39,KO/TKO,Punch,3,4:09,Middleweight,Makhmud Muradov,1,1,1,91
785,Brazil,"November 16, 2019",Sao,Jacare Souza,0,0,0,20,S-DEC,,5,5:00,Light Heavyweight,Jan Blachowicz,0,0,0,71
786,Brazil,"November 16, 2019",Sao,Mauricio Rua,0,0,1,25,Light Heavyweight,S-DEC,,3,1,draw,1,Paul Craig,51,0
787,Brazil,"November 16, 2019",Sao,Jared Gordon,0,0,0,7,KO/TKO,Punch,1,1:26,Lightweight,Charles Oliveira,0,1,0,10
788,Brazil,"November 16, 2019",Sao,Antonio Arroyo,0,0,1,29,U-DEC,,3,5:00,Middleweight,Andre Muniz,2,0,3,22
789,Brazil,"November 16, 2019",Sao,Markus Perez,0,0,0,49,U-DEC,,3,5:00,Middleweight,Wellington Turman,0,0,2,48
790,Brazil,"November 16, 2019",Sao,Sergio Moraes,0,0,1,41,KO/TKO,Punch,3,4:19,Welterweight,James Krause,0,3,0,102
791,Brazil,"November 16, 2019",Sao,Eduardo Garagorri,0,0,0,6,SUB,Rear Naked Choke,1,3:57,Featherweight,Ricardo Ramos,1,0,2,10
792,Brazil,"November 16, 2019",Sao,Bobby Green,0,0,2,50,U-DEC,,3,5:00,Lightweight,Francisco Trinaldo,1,0,1,31
793,Brazil,"November 16, 2019",Sao,Warlley Alves,2,0,3,3,SUB,Triangle Choke,2,1:22,Welterweight,Randy Brown,1,0,1,16
794,Brazil,"November 16, 2019",Sao,Renan Barao,0,0,2,58,U-DEC,,3,5:00,Featherweight,Douglas Silva de Andrade,0,0,0,74
795,Brazil,"November 16, 2019",Sao,Isabela de Padua,1,0,2,15,U-DEC,,3,5:00,Women's Flyweight,Ariane Lipski,1,1,0,31
796,Brazil,"November 16, 2019",Sao,Vanessa Melo,0,0,0,40,U-DEC,,3,5:00,Women's Bantamweight,Tracy Cortez,0,0,2,79
797,Russia,"November 09, 2019","Moscow,",Calvin Kattar,0,0,0,80,U-DEC,,3,5:00,Featherweight,Zabit Magomedsharipov,0,0,1,96
798,Russia,"November 09, 2019","Moscow,",Greg Hardy,0,0,0,46,U-DEC,,3,5:00,Heavyweight,Alexander Volkov,0,0,0,86
799,Russia,"November 09, 2019","Moscow,",Zelim Imadaev,0,0,1,28,KO/TKO,Punch,2,4:54,Welterweight,Danny Roberts,0,1,1,37
800,Russia,"November 09, 2019","Moscow,",Khadis Ibragimov,0,0,2,53,U-DEC,,3,5:00,Light Heavyweight,Ed Herman,0,0,0,81
801,Russia,"November 09, 2019","Moscow,",Ramazan Emeev,0,0,0,30,U-DEC,,3,5:00,Welterweight,Anthony Rocco Martin,2,0,0,41
802,Russia,"November 09, 2019","Moscow,",Klidson Abreu,0,0,1,32,S-DEC,,3,5:00,Light Heavyweight,Shamil Gamzatov,0,0,0,64
803,Russia,"November 09, 2019","Moscow,",Dalcha Lungiambula,0,0,0,6,KO/TKO,Kick,3,0:29,Light Heavyweight,Magomed Ankalaev,0,1,1,44
804,Russia,"November 09, 2019","Moscow,",Sergey Khandozhko,0,0,0,25,U-DEC,,3,5:00,Welterweight,Rustam Khabilov,0,0,4,12
805,Russia,"November 09, 2019","Moscow,",Roman Kopylov,0,0,0,37,SUB,Rear Naked Choke,3,4:01,Middleweight,Karl Roberson,1,0,1,43
806,Russia,"November 09, 2019","Moscow,",Abubakar Nurmagomedov,0,0,1,4,SUB,Triangle Choke,1,2:50,Welterweight,David Zawada,2,0,0,2
807,Russia,"November 09, 2019","Moscow,",Alexander Yakovlev,0,0,3,20,U-DEC,,3,5:00,Lightweight,Roosevelt Roberts,0,0,0,28
808,Russia,"November 09, 2019","Moscow,",Jessica-Rose Clark,0,0,0,65,U-DEC,,3,5:00,Women's Bantamweight,Pannie Kianzad,0,0,0,98
809,Russia,"November 09, 2019","Moscow,",Grigory Popov,0,0,0,35,S-DEC,,3,5:00,Bantamweight,Davey Grant,0,0,6,30
810,USA,"November 02, 2019",New,Nate Diaz,0,0,0,43,KO/TKO,,3,5:00,Welterweight,Jorge Masvidal,0,2,1,112
811,USA,"November 02, 2019",New,Kelvin Gastelum,0,0,1,40,S-DEC,,3,5:00,Middleweight,Darren Till,0,0,1,36
812,USA,"November 02, 2019",New,Vicente Luque,0,0,0,77,U-DEC,,3,5:00,Welterweight,Stephen Thompson,0,1,0,138
813,USA,"November 02, 2019",New,Blagoy Ivanov,1,0,3,20,S-DEC,,3,5:00,Heavyweight,Derrick Lewis,0,0,1,31
814,USA,"November 02, 2019",New,Gregor Gillespie,0,0,0,9,KO/TKO,Kick,1,2:47,Lightweight,Kevin Lee,0,1,0,21
815,USA,"November 02, 2019",New,Johnny Walker,0,0,0,1,KO/TKO,Punches,1,2:07,Light Heavyweight,Corey Anderson,0,1,1,22
816,USA,"November 02, 2019",New,Makwan Amirkhani,1,0,3,22,KO/TKO,Punch,3,4:32,Featherweight,Shane Burgos,0,1,0,105
817,USA,"November 02, 2019",New,Brad Tavares,0,0,0,3,KO/TKO,Kick,1,2:27,Middleweight,Edmen Shahbazyan,0,2,0,14
818,USA,"November 02, 2019",New,Andrei Arlovski,0,0,0,4,KO/TKO,Punch,1,0:29,Heavyweight,Jairzinho Rozenstruik,0,1,0,5
819,USA,"November 02, 2019",New,Jennifer Maia,0,0,1,58,U-DEC,,3,5:00,Women's Flyweight,Katlyn Chookagian,0,0,0,73
820,USA,"November 02, 2019",New,Chance Rencountre,0,0,0,23,KO/TKO,Punch,3,2:03,Welterweight,Lyman Good,0,1,0,68
821,USA,"November 02, 2019",New,Julio Arce,0,0,1,32,S-DEC,,3,5:00,Featherweight,Hakeem Dawodu,0,0,0,55
822,Singapore,"October 26, 2019",Location:,Ben Askren,0,0,4,63,SUB,Rear Naked Choke,3,3:54,Welterweight,Demian Maia,1,0,0,69
823,Singapore,"October 26, 2019",Location:,Michael Johnson,0,0,0,78,M-DEC,,3,5:00,Lightweight,Stevie Ray,0,0,1,85
824,Singapore,"October 26, 2019",Location:,Frank Camacho,0,0,0,3,SUB,Rear Naked Choke,1,2:02,Lightweight,Beneil Dariush,1,0,2,13
825,Singapore,"October 26, 2019",Location:,Don'Tale Mayes,0,0,0,32,SUB,Heel Hook,3,4:46,Heavyweight,Ciryl Gane,1,1,3,94
826,Singapore,"October 26, 2019",Location:,Laureano Staropoli,0,0,0,42,U-DEC,,3,5:00,Welterweight,Muslim Salikhov,0,0,3,63
827,Singapore,"October 26, 2019",Location:,Ashley Yoder,0,0,2,44,S-DEC,,3,5:00,Women's Strawweight,Randa Markos,0,0,0,78
828,Singapore,"October 26, 2019",Location:,Alex White,0,0,0,55,U-DEC,,3,5:00,Lightweight,Rafael Fiziev,0,0,1,66
829,Singapore,"October 26, 2019",Location:,Enrique Barzola,0,0,1,78,U-DEC,,3,5:00,Featherweight,Movsar Evloev,0,0,4,71
830,Singapore,"October 26, 2019",Location:,Maurice Greene,0,0,0,8,KO/TKO,Punches,1,2:11,Heavyweight,Sergei Pavlovich,0,1,0,20
831,Singapore,"October 26, 2019",Location:,Aleksandra Albu,0,0,1,65,S-DEC,,3,5:00,Women's Strawweight,Loma Lookboonmee,0,0,1,99
832,Singapore,"October 26, 2019",Location:,Jeff Hughes,0,0,0,34,U-DEC,,3,5:00,Heavyweight,Raphael Pessoa,0,1,0,39
833,USA,"October 18, 2019","Boston,",Chris Weidman,0,0,1,3,KO/TKO,Punches,1,1:43,Light Heavyweight,Dominick Reyes,0,1,0,8
834,USA,"October 18, 2019","Boston,",Jeremy Stephens,0,0,3,50,U-DEC,,3,5:00,Featherweight,Yair Rodriguez,0,0,0,96
835,USA,"October 18, 2019","Boston,",Greg Hardy,0,0,0,54,Heavyweight,Overturned,,3,0,nc,0,Ben Sosoli,26,0
836,USA,"October 18, 2019","Boston,",Jonathan Pearce,0,0,0,8,KO/TKO,Punches,1,1:33,Lightweight,Joe Lauzon,0,0,1,25
837,USA,"October 18, 2019","Boston,",Gillian Robertson,0,0,0,12,KO/TKO,Punches,1,3:04,Women's Flyweight,Maycee Barber,0,0,0,34
838,USA,"October 18, 2019","Boston,",Deron Winn,0,0,6,29,S-DEC,,3,5:00,Middleweight,Darren Stewart,0,0,1,57
839,USA,"October 18, 2019","Boston,",Manny Bermudez,0,0,1,27,SUB,Armbar,1,2:46,Featherweight,Charles Rosa,1,0,0,6
840,USA,"October 18, 2019","Boston,",Diana Belbita,0,0,1,98,U-DEC,,3,5:00,Women's Flyweight,Molly McCann,1,0,5,113
841,USA,"October 18, 2019","Boston,",Kyle Bochniak,0,0,1,42,U-DEC,,3,5:00,Featherweight,Sean Woodson,0,0,0,111
842,USA,"October 18, 2019","Boston,",Boston Salmon,0,0,0,12,KO/TKO,Punch,1,2:15,Bantamweight,Randy Costa,0,2,0,22
843,USA,"October 18, 2019","Boston,",Court McGee,0,0,0,107,U-DEC,,3,5:00,Welterweight,Sean Brady,0,1,2,119
844,USA,"October 18, 2019","Boston,",Kevin Holland,1,0,1,22,SUB,Rear Naked Choke,2,3:38,Middleweight,Brendan Allen,4,0,2,10
845,USA,"October 18, 2019","Boston,",Daniel Spitz,0,0,0,32,U-DEC,,3,5:00,Heavyweight,Tanner Boser,0,0,0,93
846,USA,"October 12, 2019","Tampa,",Michelle Waterson,1,0,1,58,U-DEC,,5,5:00,Women's Strawweight,Joanna Jedrzejczyk,1,0,3,180
847,USA,"October 12, 2019","Tampa,",Kron Gracie,0,0,0,86,U-DEC,,3,5:00,Featherweight,Cub Swanson,0,0,0,135
848,USA,"October 12, 2019","Tampa,",James Vick,0,0,0,9,KO/TKO,Kick,1,1:44,Welterweight,Niko Price,0,1,0,11
849,USA,"October 12, 2019","Tampa,",Mackenzie Dern,0,0,0,20,U-DEC,,3,5:00,Women's Strawweight,Amanda Ribas,0,0,2,74
850,USA,"October 12, 2019","Tampa,",Luis Pena,2,0,1,51,S-DEC,,3,5:00,Lightweight,Matt Frevola,0,0,4,48
851,USA,"October 12, 2019","Tampa,",Gerald Meerschaert,0,0,0,72,S-DEC,,3,5:00,Middleweight,Eryk Anders,0,0,0,64
852,USA,"October 12, 2019","Tampa,",Devin Clark,0,0,2,17,SUB,Guillotine Choke,2,2:01,Light Heavyweight,Ryan Spann,1,0,0,17
853,USA,"October 12, 2019","Tampa,",Thomas Gifford,0,0,0,88,KO/TKO,Punch,3,4:45,Lightweight,Mike Davis,0,2,2,139
854,USA,"October 12, 2019","Tampa,",Max Griffin,0,0,4,75,U-DEC,,3,5:00,Welterweight,Alex Morono,0,1,0,81
855,USA,"October 12, 2019","Tampa,",Tim Elliott,0,0,1,26,SUB,Guillotine Choke,1,3:08,Flyweight,Deiveson Figueiredo,1,0,0,8
856,USA,"October 12, 2019","Tampa,",Andre Ewell,0,0,0,50,KO/TKO,Elbows,3,3:17,Bantamweight,Marlon Vera,2,0,0,80
857,USA,"October 12, 2019","Tampa,",Hector Aldana,0,0,0,8,KO/TKO,Kick,2,2:32,Welterweight,Miguel Baeza,0,1,1,35
858,USA,"October 12, 2019","Tampa,",Andrew Sanchez,0,0,0,39,U-DEC,,3,5:00,Middleweight,Marvin Vettori,0,0,0,85
859,USA,"October 12, 2019","Tampa,",Lauren Mueller,0,0,1,54,U-DEC,,3,5:00,Women's Flyweight,JJ Aldrich,0,0,1,74
860,Australia,"October 05, 2019","Melbourne,",Robert Whittaker,0,0,0,32,KO/TKO,Punch,2,3:33,Middleweight,Israel Adesanya,0,2,0,40
861,Australia,"October 05, 2019","Melbourne,",Al Iaquinta,0,0,0,37,U-DEC,,3,5:00,Lightweight,Dan Hooker,0,1,0,98
862,Australia,"October 05, 2019","Melbourne,",Tai Tuivasa,0,0,0,21,SUB,Arm Triangle,2,3:14,Heavyweight,Serghei Spivac,1,0,6,23
863,Australia,"October 05, 2019","Melbourne,",Luke Jumeau,0,0,0,24,S-DEC,,3,5:00,Welterweight,Dhiego Lima,0,0,2,32
864,Australia,"October 05, 2019","Melbourne,",Justin Tafa,0,0,0,6,KO/TKO,Punch,1,2:10,Heavyweight,Yorgan De Castro,0,1,0,4
865,Australia,"October 05, 2019","Melbourne,",Rostem Akman,0,0,0,15,U-DEC,,3,5:00,Welterweight,Jake Matthews,0,0,0,59
866,Australia,"October 05, 2019","Melbourne,",Maki Pitolo,1,0,0,60,U-DEC,,3,5:00,Welterweight,Callan Potter,0,0,3,48
867,Australia,"October 05, 2019","Melbourne,",Jamie Mullarkey,1,0,3,36,U-DEC,,3,5:00,Lightweight,Brad Riddell,0,0,1,91
868,Australia,"October 05, 2019","Melbourne,",Zarah Fairn,0,0,0,2,SUB,Triangle Choke,1,3:57,Women's Featherweight,Megan Anderson,1,0,1,10
869,Australia,"October 05, 2019","Melbourne,",Nadia Kassem,0,0,1,45,KO/TKO,Punch,2,4:59,Women's Flyweight,Ji Yeon Kim,0,1,0,80
870,Australia,"October 05, 2019","Melbourne,",Khalid Taha,1,1,0,38,Bantamweight,Overturned,Arm Triangle,3,0,nc,2,Bruno Silva,20,0
871,Denmark,"September 28, 2019",Location:,Jack Hermansson,0,0,1,20,KO/TKO,Punch,2,0:27,Middleweight,Jared Cannonier,0,1,0,28
872,Denmark,"September 28, 2019",Location:,Danilo Belluardo,0,0,0,0,KO/TKO,Punches,1,1:12,Lightweight,Mark Madsen,0,0,1,22
873,Denmark,"September 28, 2019",Location:,Gunnar Nelson,0,0,0,20,U-DEC,,3,5:00,Welterweight,Gilbert Burns,1,0,1,30
874,Denmark,"September 28, 2019",Location:,Khalil Rountree Jr.,0,0,0,5,KO/TKO,Elbows,1,2:35,Light Heavyweight,Ion Cutelaba,0,0,4,15
875,Denmark,"September 28, 2019",Location:,Michal Oleksiejczuk,0,0,0,37,SUB,Von Flue Choke,2,2:46,Light Heavyweight,Ovince Saint Preux,1,0,1,14
876,Denmark,"September 28, 2019",Location:,Alex Oliveira,0,0,3,18,U-DEC,,3,5:00,Welterweight,Nicolas Dalby,0,0,1,31
877,Denmark,"September 28, 2019",Location:,Alen Amedovski,0,0,0,2,KO/TKO,Punch,1,0:17,Middleweight,John Phillips,0,1,0,5
878,Denmark,"September 28, 2019",Location:,Alessio Di Chirico,0,0,0,36,U-DEC,,3,5:00,Middleweight,Makhmud Muradov,0,0,0,54
879,Denmark,"September 28, 2019",Location:,Siyar Bahadurzada,0,0,0,12,U-DEC,,3,5:00,Welterweight,Ismail Naurdiev,0,0,3,69
880,Denmark,"September 28, 2019",Location:,Brandon Davis,0,0,3,34,S-DEC,,3,5:00,Featherweight,Giga Chikadze,0,0,1,59
881,Denmark,"September 28, 2019",Location:,Macy Chiasson,0,0,0,26,U-DEC,,3,5:00,Women's Bantamweight,Lina Lansberg,0,0,2,21
882,Denmark,"September 28, 2019",Location:,Lando Vannata,0,0,0,25,U-DEC,,3,5:00,Lightweight,Marc Diakiese,0,0,4,40
883,Denmark,"September 28, 2019",Location:,Nohelin Hernandez,0,0,0,6,SUB,Rear Naked Choke,3,2:51,Bantamweight,Jack Shore,1,0,4,46
884,Mexico,"September 21, 2019",Distrito,Yair Rodriguez,0,0,0,2,Featherweight,CNC,,1,0,nc,0,Jeremy Stephens,0,0
885,Mexico,"September 21, 2019",Distrito,Alexa Grasso,1,0,0,45,M-DEC,,3,5:00,Women's Strawweight,Carla Esparza,0,0,4,44
886,Mexico,"September 21, 2019",Distrito,Brandon Moreno,0,1,1,34,Flyweight,S-DEC,,3,0,draw,4,Askar Askarov,30,0
887,Mexico,"September 21, 2019",Distrito,Vanessa Melo,0,0,0,68,U-DEC,,3,5:00,Women's Bantamweight,Irene Aldana,0,0,0,125
888,Mexico,"September 21, 2019",Distrito,Martin Bravo,0,0,2,86,KO/TKO,Spinning Back Fist,2,1:31,Featherweight,Steven Peterson,0,1,0,49
889,Mexico,"September 21, 2019",Distrito,Carlos Huachin,0,0,0,32,U-DEC,,3,5:00,Bantamweight,Jose Quinonez,0,1,2,60
890,Mexico,"September 21, 2019",Distrito,Marco Polo Reyes,0,0,0,6,KO/TKO,Punch,1,1:36,Featherweight,Kyle Nelson,0,0,0,12
891,Mexico,"September 21, 2019",Distrito,Ariane Carnelossi,0,0,0,72,KO/TKO,Elbow,3,1:56,Women's Strawweight,Angela Hill,0,0,0,92
892,Mexico,"September 21, 2019",Distrito,Tyson Nam,0,0,0,40,U-DEC,,3,5:00,Flyweight,Sergio Pettis,0,0,0,96
893,Mexico,"September 21, 2019",Distrito,Vinicius Moreira,0,0,0,1,SUB,Rear Naked Choke,1,3:19,Light Heavyweight,Paul Craig,1,1,1,18
894,Mexico,"September 21, 2019",Distrito,Sijara Eubanks,0,0,1,77,U-DEC,,3,5:00,Women's Bantamweight,Bethe Correia,0,0,0,59
895,Mexico,"September 21, 2019",Distrito,Marcos Mariano,0,0,0,2,U-DEC,,3,5:00,Lightweight,Claudio Puelles,2,0,4,22
896,Canada,"September 14, 2019",British,Donald Cerrone,0,0,0,17,KO/TKO,Punch,1,4:18,Lightweight,Justin Gaethje,0,1,0,40
897,Canada,"September 14, 2019",British,Nikita Krylov,1,0,2,47,S-DEC,,3,5:00,Light Heavyweight,Glover Teixeira,2,0,1,43
898,Canada,"September 14, 2019",British,Todd Duffee,0,1,1,30,Heavyweight,CNC,,1,0,nc,0,Jeff Hughes,16,0
899,Canada,"September 14, 2019",British,Michel Pereira,0,0,2,32,U-DEC,,3,5:00,Welterweight,Tristan Connelly,1,0,0,64
900,Canada,"September 14, 2019",British,Antonio Carlos Junior,0,0,3,22,S-DEC,,3,5:00,Middleweight,Uriah Hall,0,1,0,34
901,Canada,"September 14, 2019",British,Jimmy Crute,0,0,0,21,SUB,Peruvian Necktie,1,3:38,Light Heavyweight,Misha Cirkunov,1,0,1,6
902,Canada,"September 14, 2019",British,Marcin Tybura,0,0,0,6,KO/TKO,Punches,1,0:59,Heavyweight,Augusto Sakai,0,1,0,15
903,Canada,"September 14, 2019",British,Cole Smith,0,0,1,11,S-DEC,,3,5:00,Bantamweight,Miles Johns,0,0,1,31
904,Canada,"September 14, 2019",British,Brad Katona,0,0,3,21,U-DEC,,3,5:00,Bantamweight,Hunter Azure,0,0,0,41
905,Canada,"September 14, 2019",British,Jordan Griffin,2,0,1,37,U-DEC,,3,5:00,Featherweight,Chas Skelly,3,0,1,21
906,Canada,"September 14, 2019",British,Ryan MacDonald,0,0,0,30,KO/TKO,Punch,1,4:43,Bantamweight,Louis Smolka,0,1,0,59
907,Canada,"September 14, 2019",British,Kyle Prepolec,0,0,0,44,U-DEC,,3,5:00,Lightweight,Austin Hubbard,0,0,3,51
908,Emirates,"September 07, 2019",United,Dustin Poirier,1,0,0,12,SUB,Rear Naked Choke,3,2:06,Lightweight,Khabib Nurmagomedov,2,0,7,22
909,Emirates,"September 07, 2019",United,Edson Barboza,0,0,1,60,S-DEC,,3,5:00,Lightweight,Paul Felder,0,0,0,56
910,Emirates,"September 07, 2019",United,Davi Ramos,0,0,0,7,U-DEC,,3,5:00,Lightweight,Islam Makhachev,0,1,0,43
911,Emirates,"September 07, 2019",United,Shamil Abdurakhimov,0,0,0,3,KO/TKO,Elbow,2,2:22,Heavyweight,Curtis Blaydes,0,0,5,25
912,Emirates,"September 07, 2019",United,Mairbek Taisumov,0,0,0,51,U-DEC,,3,5:00,Lightweight,Diego Ferreira,0,0,0,109
913,Emirates,"September 07, 2019",United,Andrea Lee,0,0,3,61,S-DEC,,3,5:00,Women's Flyweight,Joanne Calderwood,0,0,2,101
914,Emirates,"September 07, 2019",United,Zubaira Tukhugov,0,1,6,22,Featherweight,S-DEC,,3,2,draw,0,Lerone Murphy,28,0
915,Emirates,"September 07, 2019",United,Liana Jojua,0,0,2,19,KO/TKO,Elbows,3,2:26,Women's Bantamweight,Sarah Moras,1,0,0,44
916,Emirates,"September 07, 2019",United,Teemu Packalen,0,0,0,8,KO/TKO,Punch,1,3:33,Lightweight,Ottman Azaitar,0,1,0,27
917,Emirates,"September 07, 2019",United,Takashi Sato,0,0,1,29,SUB,Rear Naked Choke,3,1:55,Welterweight,Belal Muhammad,1,0,2,49
918,Emirates,"September 07, 2019",United,Nordine Taleb,0,0,0,6,KO/TKO,Punch,1,4:26,Welterweight,Muslim Salikhov,0,1,0,10
919,Emirates,"September 07, 2019",United,Zak Cummings,0,0,0,17,U-DEC,,3,5:00,Middleweight,Omari Akhmedov,0,0,2,26
920,Emirates,"September 07, 2019",United,Fares Ziam,0,0,0,10,U-DEC,,3,5:00,Lightweight,Don Madge,0,0,3,21
921,China,"August 31, 2019","Shenzhen,",Jessica Andrade,0,0,0,4,KO/TKO,Punch,1,0:42,Women's Strawweight,Zhang Weili,0,1,0,29
922,China,"August 31, 2019","Shenzhen,",Elizeu Zaleski dos Santos,0,0,0,54,KO/TKO,Punches,3,4:51,Welterweight,Li Jingliang,0,3,2,59
923,China,"August 31, 2019","Shenzhen,",Mark De La Rosa,0,0,1,60,U-DEC,,3,5:00,Flyweight,Kai Kara-France,0,1,1,91
